datetime,symbol,open,high,low,close,volume
2018-09-17 19:30:00,GOOG,1160.0,1160.2650146484400,1155.0799560546900,1156.050048828130,412754
2018-09-18 13:30:00,GOOG,1159.27001953125,1166.8597412109400,1157.31005859375,1165.546630859380,209574
2018-09-18 14:30:00,GOOG,1165.550048828130,1174.3004150390600,1163.6199951171900,1174.3004150390600,200448
2018-09-18 15:30:00,GOOG,1174.239990234380,1175.8800048828100,1168.4207763671900,1169.1600341796900,110134
2018-09-18 16:30:00,GOOG,1169.31005859375,1170.6700439453100,1167.0,1168.6500244140600,84378
2018-09-18 17:30:00,GOOG,1169.06005859375,1170.698974609380,1167.2950439453100,1168.800048828130,75976
2018-09-18 18:30:00,GOOG,1168.4100341796900,1169.0799560546900,1166.4649658203100,1166.56005859375,106526
2018-09-18 19:30:00,GOOG,1166.8162841796900,1166.8162841796900,1160.0999755859400,1161.18994140625,258607
2018-09-19 13:30:00,GOOG,1164.4449462890600,1167.219970703130,1154.7650146484400,1156.0,298130
2018-09-19 14:30:00,GOOG,1155.18994140625,1163.0999755859400,1155.18994140625,1160.18505859375,129589
2018-09-19 15:30:00,GOOG,1160.0699462890600,1165.3900146484400,1159.385009765630,1164.1300048828100,146528
2018-09-19 16:30:00,GOOG,1163.75,1165.0,1161.6800537109400,1162.72998046875,129761
2018-09-19 17:30:00,GOOG,1162.7550048828100,1167.22998046875,1162.47998046875,1166.510009765630,84140
2018-09-19 18:30:00,GOOG,1166.699951171880,1173.0,1166.530029296880,1172.6800537109400,137628
2018-09-19 19:30:00,GOOG,1173.0,1173.16845703125,1170.010009765630,1170.9100341796900,149871
2018-09-20 13:30:00,GOOG,1180.5,1184.739990234380,1173.779052734380,1182.0699462890600,303780
2018-09-20 14:30:00,GOOG,1181.969970703130,1184.449951171880,1179.800048828130,1184.449951171880,111905
2018-09-20 15:30:00,GOOG,1184.4100341796900,1187.010009765630,1183.81005859375,1186.449951171880,127101
2018-09-20 16:30:00,GOOG,1186.6956787109400,1189.219970703130,1185.6500244140600,1186.244140625,102929
2018-09-20 17:30:00,GOOG,1186.3399658203100,1186.9200439453100,1183.5655517578100,1184.7454833984400,74200
2018-09-20 18:30:00,GOOG,1185.3621826171900,1189.8900146484400,1185.3621826171900,1188.9100341796900,136928
2018-09-20 19:30:00,GOOG,1189.4100341796900,1189.760009765630,1185.5,1186.7900390625,215176
2018-09-21 13:30:00,GOOG,1190.0,1191.0274658203100,1177.8929443359400,1177.989990234380,805262
2018-09-21 14:30:00,GOOG,1177.0799560546900,1181.510009765630,1176.22998046875,1181.1300048828100,164871
2018-09-21 15:30:00,GOOG,1181.8800048828100,1183.81005859375,1180.25,1180.530029296880,108557
2018-09-21 16:30:00,GOOG,1180.0,1180.0,1176.3499755859400,1176.8699951171900,151830
2018-09-21 17:30:00,GOOG,1176.614990234380,1177.030029296880,1171.449951171880,1173.9000244140600,154859
2018-09-21 18:30:00,GOOG,1173.8499755859400,1174.22998046875,1168.6593017578100,1170.4000244140600,176370
2018-09-21 19:30:00,GOOG,1171.22998046875,1172.7149658203100,1166.0799560546900,1166.0799560546900,580284
2018-09-24 13:30:00,GOOG,1155.0,1165.4200439453100,1147.6300048828100,1161.9100341796900,355395
2018-09-24 14:30:00,GOOG,1161.5999755859400,1167.6025390625,1156.1400146484400,1167.6025390625,193674
2018-09-24 15:30:00,GOOG,1168.530029296880,1172.5452880859400,1167.4300537109400,1171.739990234380,117336
2018-09-24 16:30:00,GOOG,1171.489990234380,1175.6400146484400,1171.31005859375,1173.1199951171900,92067
2018-09-24 17:30:00,GOOG,1173.5799560546900,1177.9200439453100,1172.4599609375,1174.1500244140600,92225
2018-09-24 18:30:00,GOOG,1174.6357421875,1176.31005859375,1173.2332763671900,1173.760009765630,77169
2018-09-24 19:30:00,GOOG,1173.8699951171900,1175.010009765630,1172.3399658203100,1173.1800537109400,162970
2018-09-25 13:30:00,GOOG,1176.3599853515600,1179.5,1169.969970703130,1175.719970703130,190894
2018-09-25 14:30:00,GOOG,1176.97998046875,1180.68994140625,1173.3299560546900,1179.510009765630,139526
2018-09-25 15:30:00,GOOG,1180.2099609375,1182.9599609375,1179.3800048828100,1182.6500244140600,90060
2018-09-25 16:30:00,GOOG,1182.1700439453100,1184.260009765630,1181.0400390625,1184.260009765630,78557
2018-09-25 17:30:00,GOOG,1184.1700439453100,1184.969970703130,1180.8499755859400,1182.010009765630,88567
2018-09-25 18:30:00,GOOG,1182.1400146484400,1184.8499755859400,1181.7166748046900,1184.6099853515600,77995
2018-09-25 19:30:00,GOOG,1184.81005859375,1186.7449951171900,1183.489990234380,1184.510009765630,148787
2018-09-26 13:30:00,GOOG,1185.5,1185.5,1174.7650146484400,1177.239990234380,279097
2018-09-26 14:30:00,GOOG,1177.9998779296900,1187.469970703130,1177.9998779296900,1186.3299560546900,182011
2018-09-26 15:30:00,GOOG,1187.1500244140600,1187.1500244140600,1181.780029296880,1182.0,91630
2018-09-26 16:30:00,GOOG,1181.8199462890600,1183.7900390625,1180.8900146484400,1182.6500244140600,67490
2018-09-26 17:30:00,GOOG,1182.6300048828100,1192.949951171880,1182.530029296880,1192.5699462890600,159406
2018-09-26 18:30:00,GOOG,1192.72998046875,1193.989990234380,1186.594970703130,1191.2423095703100,180309
2018-09-26 19:30:00,GOOG,1190.780029296880,1190.780029296880,1177.9300537109400,1180.8800048828100,175946
2018-09-27 13:30:00,GOOG,1187.844970703130,1199.574951171880,1184.6400146484400,1198.3673095703100,284377
2018-09-27 14:30:00,GOOG,1197.75,1199.5699462890600,1193.199951171880,1194.0899658203100,161069
2018-09-27 15:30:00,GOOG,1193.695068359380,1200.5899658203100,1193.300048828130,1199.75,184576
2018-09-27 16:30:00,GOOG,1199.9100341796900,1202.0999755859400,1198.27001953125,1200.5400390625,121019
2018-09-27 17:30:00,GOOG,1200.2099609375,1200.949951171880,1197.8089599609400,1198.0250244140600,89772
2018-09-27 18:30:00,GOOG,1198.030029296880,1198.6400146484400,1195.0799560546900,1195.8599853515600,94479
2018-09-27 19:30:00,GOOG,1195.469970703130,1197.4000244140600,1193.0400390625,1194.3499755859400,153400
2018-09-28 13:30:00,GOOG,1190.1400146484400,1195.4100341796900,1186.260009765630,1189.469970703130,239793
2018-09-28 14:30:00,GOOG,1189.3599853515600,1193.550048828130,1187.800048828130,1190.6400146484400,149557
2018-09-28 15:30:00,GOOG,1191.280029296880,1191.5849609375,1187.8900146484400,1188.280029296880,96124
2018-09-28 16:30:00,GOOG,1188.050048828130,1190.4749755859400,1184.5,1190.1920166015600,128005
2018-09-28 17:30:00,GOOG,1190.5150146484400,1192.31005859375,1188.8499755859400,1192.1300048828100,75161
2018-09-28 18:30:00,GOOG,1192.22998046875,1194.25,1191.2950439453100,1193.9000244140600,142402
2018-09-28 19:30:00,GOOG,1193.81005859375,1194.530029296880,1190.699951171880,1194.530029296880,244083
2018-10-01 13:30:00,GOOG,1200.0,1209.6400146484400,1198.9100341796900,1208.300048828130,288578
2018-10-01 14:30:00,GOOG,1208.47998046875,1209.050048828130,1202.02001953125,1203.6600341796900,148006
2018-10-01 15:30:00,GOOG,1203.43994140625,1203.43994140625,1197.4100341796900,1198.1893310546900,123722
2018-10-01 16:30:00,GOOG,1197.949951171880,1199.010009765630,1195.3399658203100,1197.7900390625,100129
2018-10-01 17:30:00,GOOG,1197.739990234380,1198.5,1195.9849853515600,1197.31494140625,107481
2018-10-01 18:30:00,GOOG,1197.2149658203100,1197.2149658203100,1191.5400390625,1191.8399658203100,140932
2018-10-01 19:30:00,GOOG,1191.5999755859400,1194.8399658203100,1190.3199462890600,1194.8399658203100,261284
2018-10-02 13:30:00,GOOG,1192.2449951171900,1201.1800537109400,1186.927490234380,1201.1800537109400,258892
2018-10-02 14:30:00,GOOG,1201.8299560546900,1209.9599609375,1200.47998046875,1206.699951171880,252982
2018-10-02 15:30:00,GOOG,1206.8599853515600,1208.8800048828100,1204.0150146484400,1204.0150146484400,140955
2018-10-02 16:30:00,GOOG,1203.949951171880,1206.6650390625,1200.52001953125,1201.4849853515600,135580
2018-10-02 17:30:00,GOOG,1201.800048828130,1203.1800537109400,1200.2900390625,1202.5450439453100,128180
2018-10-02 18:30:00,GOOG,1202.0050048828100,1202.3599853515600,1197.8797607421900,1199.4100341796900,271672
2018-10-02 19:30:00,GOOG,1199.75,1200.6400146484400,1197.4600830078100,1199.989990234380,280158
2018-10-03 13:30:00,GOOG,1205.760009765630,1206.31005859375,1194.3900146484400,1199.1400146484400,248460
2018-10-03 14:30:00,GOOG,1199.1700439453100,1200.6663818359400,1195.0,1198.43994140625,123795
2018-10-03 15:30:00,GOOG,1198.460205078130,1203.27001953125,1195.8800048828100,1203.162353515630,119604
2018-10-03 16:30:00,GOOG,1203.280029296880,1203.6500244140600,1199.7449951171900,1202.72998046875,78360
2018-10-03 17:30:00,GOOG,1202.3399658203100,1202.780029296880,1199.2950439453100,1199.4150390625,66062
2018-10-03 18:30:00,GOOG,1199.1199951171900,1201.43505859375,1197.31005859375,1200.510009765630,154138
2018-10-03 19:30:00,GOOG,1200.7900390625,1203.6099853515600,1199.989990234380,1202.949951171880,223838
2018-10-04 13:30:00,GOOG,1197.2125244140600,1197.2125244140600,1172.6300048828100,1172.6300048828100,527138
2018-10-04 14:30:00,GOOG,1173.969970703130,1177.219970703130,1170.5,1171.7900390625,250956
2018-10-04 15:30:00,GOOG,1172.584228515630,1172.584228515630,1163.56005859375,1165.3399658203100,235939
2018-10-04 16:30:00,GOOG,1165.52001953125,1168.1300048828100,1160.9300537109400,1161.780029296880,155768
2018-10-04 17:30:00,GOOG,1161.2449951171900,1162.4100341796900,1155.677978515630,1159.77001953125,224981
2018-10-04 18:30:00,GOOG,1159.56005859375,1168.989990234380,1158.6800537109400,1163.489990234380,211460
2018-10-04 19:30:00,GOOG,1163.3800048828100,1169.2750244140600,1161.5699462890600,1168.0999755859400,206429
2018-10-05 13:30:00,GOOG,1166.0,1172.9000244140600,1158.7049560546900,1165.949951171880,231809
2018-10-05 14:30:00,GOOG,1165.530029296880,1166.607177734380,1151.3499755859400,1154.1800537109400,120403
2018-10-05 15:30:00,GOOG,1153.9449462890600,1155.8599853515600,1148.4100341796900,1151.7039794921900,157601
2018-10-05 16:30:00,GOOG,1150.4599609375,1151.489990234380,1145.693115234380,1148.699951171880,152393
2018-10-05 17:30:00,GOOG,1151.4200439453100,1157.6300048828100,1149.199951171880,1157.31005859375,138467
2018-10-05 18:30:00,GOOG,1157.969970703130,1161.0799560546900,1155.8900146484400,1157.97998046875,113100
2018-10-05 19:30:00,GOOG,1157.1600341796900,1161.75,1156.27001953125,1157.5799560546900,154270
2018-10-08 13:30:00,GOOG,1150.8399658203100,1165.0,1149.1099853515600,1159.699951171880,271334
2018-10-08 14:30:00,GOOG,1159.699951171880,1159.719970703130,1149.8299560546900,1150.0,135434
2018-10-08 15:30:00,GOOG,1150.27001953125,1150.27001953125,1139.0799560546900,1147.0050048828100,224324
2018-10-08 16:30:00,GOOG,1147.550048828130,1168.0,1127.3636474609400,1131.52001953125,436275
2018-10-08 17:30:00,GOOG,1131.060302734380,1146.260009765630,1131.060302734380,1145.0400390625,210696
2018-10-08 18:30:00,GOOG,1145.2099609375,1149.4200439453100,1145.010009765630,1145.9849853515600,217737
2018-10-08 19:30:00,GOOG,1146.199951171880,1150.9749755859400,1144.5699462890600,1149.2099609375,189804
2018-10-09 13:30:00,GOOG,1144.8199462890600,1154.0899658203100,1138.89501953125,1149.81005859375,357536
2018-10-09 14:30:00,GOOG,1151.1300048828100,1153.7750244140600,1145.8299560546900,1150.9200439453100,186717
2018-10-09 15:30:00,GOOG,1152.010009765630,1152.2900390625,1144.22998046875,1144.8599853515600,96629
2018-10-09 16:30:00,GOOG,1143.56005859375,1147.050048828130,1138.6600341796900,1145.25,116376
2018-10-09 17:30:00,GOOG,1145.77001953125,1146.0400390625,1140.3299560546900,1142.1800537109400,95195
2018-10-09 18:30:00,GOOG,1142.030029296880,1146.3399658203100,1137.6400146484400,1137.7900390625,150177
2018-10-09 19:30:00,GOOG,1138.1099853515600,1142.719970703130,1137.6500244140600,1139.030029296880,182895
2018-10-10 13:30:00,GOOG,1131.0799560546900,1132.0799560546900,1109.239990234380,1117.5,588693
2018-10-10 14:30:00,GOOG,1118.1500244140600,1119.75,1105.7149658203100,1111.93994140625,228504
2018-10-10 15:30:00,GOOG,1111.22998046875,1116.719970703130,1106.780029296880,1112.6700439453100,195130
2018-10-10 16:30:00,GOOG,1112.0699462890600,1121.1400146484400,1108.2099609375,1118.0699462890600,179321
2018-10-10 17:30:00,GOOG,1118.3900146484400,1118.4599609375,1107.7275390625,1111.9000244140600,173937
2018-10-10 18:30:00,GOOG,1112.6099853515600,1114.25,1096.530029296880,1101.5030517578100,296636
2018-10-10 19:30:00,GOOG,1100.5699462890600,1101.280029296880,1081.6700439453100,1082.6099853515600,571907
2018-10-11 13:30:00,GOOG,1070.0,1105.72998046875,1069.25,1087.31005859375,840426
2018-10-11 14:30:00,GOOG,1087.0899658203100,1090.5799560546900,1070.0450439453100,1087.5799560546900,384969
2018-10-11 15:30:00,GOOG,1087.1800537109400,1098.219970703130,1081.77001953125,1092.280029296880,269385
2018-10-11 16:30:00,GOOG,1091.8499755859400,1100.5,1089.5,1098.8499755859400,262104
2018-10-11 17:30:00,GOOG,1099.530029296880,1101.030029296880,1088.0999755859400,1090.0400390625,245809
2018-10-11 18:30:00,GOOG,1088.22998046875,1097.989990234380,1068.510009765630,1092.239990234380,371563
2018-10-11 19:30:00,GOOG,1092.0,1098.0,1078.780029296880,1079.31005859375,359162
2018-10-12 13:30:00,GOOG,1110.9998779296900,1113.8499755859400,1100.7850341796900,1102.52001953125,704876
2018-10-12 14:30:00,GOOG,1100.9000244140600,1109.3599853515600,1100.9000244140600,1102.510009765630,196921
2018-10-12 15:30:00,GOOG,1102.219970703130,1104.0,1090.8499755859400,1091.8800048828100,177322
2018-10-12 16:30:00,GOOG,1092.0250244140600,1102.449951171880,1086.9217529296900,1098.449951171880,155383
2018-10-12 17:30:00,GOOG,1097.0699462890600,1102.0,1092.4100341796900,1099.260009765630,151618
2018-10-12 18:30:00,GOOG,1098.3800048828100,1108.2900390625,1094.5400390625,1106.469970703130,196555
2018-10-12 19:30:00,GOOG,1105.6263427734400,1115.0,1103.949951171880,1110.0799560546900,256305
2018-10-15 13:30:00,GOOG,1107.8800048828100,1112.1099853515600,1089.3800048828100,1096.6551513671900,349012
2018-10-15 14:30:00,GOOG,1095.52001953125,1111.1800537109400,1095.4599609375,1110.4764404296900,169403
2018-10-15 15:30:00,GOOG,1110.0,1110.0,1096.175048828130,1099.625,142365
2018-10-15 16:30:00,GOOG,1099.8499755859400,1103.9599609375,1098.8499755859400,1099.719970703130,111269
2018-10-15 17:30:00,GOOG,1098.8499755859400,1106.6099853515600,1097.239990234380,1097.752685546880,99568
2018-10-15 18:30:00,GOOG,1096.9100341796900,1105.114990234380,1096.25,1097.6300048828100,131748
2018-10-15 19:30:00,GOOG,1097.199951171880,1098.5,1091.5899658203100,1091.5899658203100,172554
2018-10-16 13:30:00,GOOG,1104.5906982421900,1116.9200439453100,1104.3653564453100,1107.06005859375,294227
2018-10-16 14:30:00,GOOG,1107.27001953125,1120.0400390625,1104.760009765630,1119.97998046875,162869
2018-10-16 15:30:00,GOOG,1119.8499755859400,1120.010009765630,1113.47998046875,1115.010009765630,178273
2018-10-16 16:30:00,GOOG,1115.510009765630,1118.18994140625,1114.18994140625,1116.719970703130,154845
2018-10-16 17:30:00,GOOG,1117.0799560546900,1119.0,1114.3349609375,1116.8900146484400,209411
2018-10-16 18:30:00,GOOG,1117.1600341796900,1119.0,1114.31005859375,1119.0,285812
2018-10-16 19:30:00,GOOG,1119.6099853515600,1124.0,1117.4200439453100,1121.800048828130,534642
2018-10-17 13:30:00,GOOG,1127.1199951171900,1127.1199951171900,1103.4300537109400,1106.3599853515600,448076
2018-10-17 14:30:00,GOOG,1107.3800048828100,1114.0450439453100,1102.43505859375,1112.1099853515600,174748
2018-10-17 15:30:00,GOOG,1112.719970703130,1116.9339599609400,1108.7513427734400,1113.5799560546900,163328
2018-10-17 16:30:00,GOOG,1113.4100341796900,1120.260009765630,1111.1199951171900,1117.5899658203100,103834
2018-10-17 17:30:00,GOOG,1117.708251953130,1120.1512451171900,1108.5,1108.780029296880,110764
2018-10-17 18:30:00,GOOG,1109.27001953125,1118.31494140625,1109.1112060546900,1117.72998046875,122572
2018-10-17 19:30:00,GOOG,1117.3299560546900,1118.387451171880,1113.68994140625,1115.989990234380,129411
2018-10-18 13:30:00,GOOG,1120.0,1121.199951171880,1100.5,1101.06005859375,316077
2018-10-18 14:30:00,GOOG,1100.239990234380,1105.8011474609400,1093.800048828130,1094.4599609375,277969
2018-10-18 15:30:00,GOOG,1093.8800048828100,1095.114990234380,1083.030029296880,1091.0,278078
2018-10-18 16:30:00,GOOG,1090.699951171880,1094.300048828130,1077.280029296880,1079.010009765630,295711
2018-10-18 17:30:00,GOOG,1079.5,1089.02001953125,1078.7822265625,1088.0865478515600,283480
2018-10-18 18:30:00,GOOG,1087.25,1092.43994140625,1086.02001953125,1088.8499755859400,205962
2018-10-18 19:30:00,GOOG,1086.5400390625,1090.52001953125,1085.31005859375,1087.989990234380,223040
2018-10-19 13:30:00,GOOG,1094.6199951171900,1109.9200439453100,1093.22998046875,1103.43994140625,391820
2018-10-19 14:30:00,GOOG,1103.800048828130,1106.050048828130,1097.030029296880,1097.8599853515600,141837
2018-10-19 15:30:00,GOOG,1097.72998046875,1099.5899658203100,1090.8499755859400,1092.135009765630,123975
2018-10-19 16:30:00,GOOG,1091.1400146484400,1100.0,1088.4300537109400,1099.510009765630,105238
2018-10-19 17:30:00,GOOG,1098.8800048828100,1100.7691650390600,1088.0,1093.6800537109400,90926
2018-10-19 18:30:00,GOOG,1092.1600341796900,1098.6500244140600,1091.050048828130,1097.9100341796900,107803
2018-10-19 19:30:00,GOOG,1098.31005859375,1100.0,1095.5400390625,1095.969970703130,292390
2018-10-22 13:30:00,GOOG,1104.739990234380,1111.9300537109400,1092.25,1092.25,485765
2018-10-22 14:30:00,GOOG,1092.3800048828100,1110.0,1091.739990234380,1105.0400390625,225021
2018-10-22 15:30:00,GOOG,1104.43994140625,1106.0,1099.5,1102.1600341796900,100985
2018-10-22 16:30:00,GOOG,1103.8499755859400,1107.2950439453100,1101.8349609375,1103.8900146484400,131591
2018-10-22 17:30:00,GOOG,1103.77001953125,1104.93994140625,1100.8992919921900,1101.68994140625,74666
2018-10-22 18:30:00,GOOG,1101.18505859375,1107.1400146484400,1101.18505859375,1107.1400146484400,131960
2018-10-22 19:30:00,GOOG,1106.8800048828100,1109.530029296880,1100.780029296880,1101.3900146484400,153171
2018-10-23 13:30:00,GOOG,1082.7752685546900,1088.449951171880,1070.0,1078.050048828130,498436
2018-10-23 14:30:00,GOOG,1077.57177734375,1089.6099853515600,1076.010009765630,1087.8699951171900,185385
2018-10-23 15:30:00,GOOG,1086.77001953125,1089.0,1080.72998046875,1088.3900146484400,272849
2018-10-23 16:30:00,GOOG,1088.399169921880,1098.5400390625,1088.1600341796900,1095.5899658203100,152430
2018-10-23 17:30:00,GOOG,1096.489990234380,1101.4200439453100,1088.0611572265600,1100.1199951171900,147713
2018-10-23 18:30:00,GOOG,1100.7900390625,1107.625,1100.7900390625,1103.800048828130,233275
2018-10-23 19:30:00,GOOG,1104.18994140625,1105.0899658203100,1100.2921142578100,1103.6400146484400,195877
2018-10-24 13:30:00,GOOG,1100.25,1105.1400146484400,1090.800048828130,1094.9527587890600,205054
2018-10-24 14:30:00,GOOG,1094.1800537109400,1102.8399658203100,1087.56494140625,1087.56494140625,140991
2018-10-24 15:30:00,GOOG,1088.06005859375,1097.239990234380,1085.449951171880,1090.550048828130,124101
2018-10-24 16:30:00,GOOG,1089.5799560546900,1091.56005859375,1081.9849853515600,1083.6650390625,136974
2018-10-24 17:30:00,GOOG,1083.8299560546900,1085.699951171880,1073.614990234380,1078.0699462890600,203818
2018-10-24 18:30:00,GOOG,1078.780029296880,1079.81005859375,1057.75,1057.75,380754
2018-10-24 19:30:00,GOOG,1057.5999755859400,1061.1099853515600,1048.739990234380,1050.5400390625,431961
2018-10-25 13:30:00,GOOG,1071.8399658203100,1092.280029296880,1070.0,1088.133544921880,514841
2018-10-25 14:30:00,GOOG,1088.3599853515600,1096.9119873046900,1085.0,1095.8699951171900,325189
2018-10-25 15:30:00,GOOG,1097.3204345703100,1098.719970703130,1086.010009765630,1087.9599609375,200156
2018-10-25 16:30:00,GOOG,1088.43994140625,1092.1800537109400,1086.5999755859400,1090.800048828130,165961
2018-10-25 17:30:00,GOOG,1090.989990234380,1106.1800537109400,1090.06005859375,1105.530029296880,199761
2018-10-25 18:30:00,GOOG,1105.260009765630,1110.510009765630,1104.449951171880,1108.800048828130,282877
2018-10-25 19:30:00,GOOG,1109.3199462890600,1109.8599853515600,1097.1800537109400,1097.1800537109400,641024
2018-10-26 13:30:00,GOOG,1037.949951171880,1068.864990234380,1035.9100341796900,1045.68701171875,1195437
2018-10-26 14:30:00,GOOG,1045.010009765630,1063.1199951171900,1034.25,1062.449951171880,514210
2018-10-26 15:30:00,GOOG,1061.7349853515600,1073.4100341796900,1058.6600341796900,1071.06005859375,378286
2018-10-26 16:30:00,GOOG,1068.0400390625,1106.0,1068.0400390625,1084.989990234380,611255
2018-10-26 17:30:00,GOOG,1084.3699951171900,1084.3699951171900,1063.27001953125,1070.787353515630,320357
2018-10-26 18:30:00,GOOG,1070.1400146484400,1071.81005859375,1055.3800048828100,1065.6300048828100,361134
2018-10-26 19:30:00,GOOG,1063.6500244140600,1076.68994140625,1058.5400390625,1072.43994140625,462931
2018-10-29 13:30:00,GOOG,1081.949951171880,1096.9200439453100,1076.9407958984400,1085.7755126953100,599809
2018-10-29 14:30:00,GOOG,1084.7724609375,1088.260009765630,1059.7099609375,1063.8199462890600,349018
2018-10-29 15:30:00,GOOG,1062.8199462890600,1066.25244140625,1043.1300048828100,1044.0550537109400,334933
2018-10-29 16:30:00,GOOG,1043.3878173828100,1055.0999755859400,1041.3699951171900,1048.0355224609400,338365
2018-10-29 17:30:00,GOOG,1048.3699951171900,1052.47998046875,1036.0550537109400,1036.0550537109400,351702
2018-10-29 18:30:00,GOOG,1036.0,1040.0250244140600,1011.010009765630,1013.0700073242200,626588
2018-10-29 19:30:00,GOOG,1012.2999877929700,1025.0,995.8800048828120,1020.5599975585900,1094421
2018-10-30 13:30:00,GOOG,1007.030029296880,1037.1500244140600,1001.0,1024.558349609380,1008698
2018-10-30 14:30:00,GOOG,1025.8900146484400,1030.0,1013.489990234380,1029.282470703130,351317
2018-10-30 15:30:00,GOOG,1029.8599853515600,1036.1700439453100,1023.5599975585900,1027.7900390625,381033
2018-10-30 16:30:00,GOOG,1026.6600341796900,1029.7900390625,1013.1199951171900,1014.52001953125,198858
2018-10-30 17:30:00,GOOG,1014.2999877929700,1024.3900146484400,1009.9600219726600,1014.1209716796900,217058
2018-10-30 18:30:00,GOOG,1015.22998046875,1035.1600341796900,1013.280029296880,1033.504638671880,405259
2018-10-30 19:30:00,GOOG,1034.4000244140600,1037.1400146484400,1031.5675048828100,1036.9599609375,368493
2018-10-31 13:30:00,GOOG,1057.9100341796900,1082.405029296880,1057.9100341796900,1078.2177734375,759131
2018-10-31 14:30:00,GOOG,1079.0,1082.469970703130,1069.3599853515600,1079.760009765630,289198
2018-10-31 15:30:00,GOOG,1078.9000244140600,1079.5899658203100,1068.3199462890600,1074.5999755859400,165447
2018-10-31 16:30:00,GOOG,1074.0,1087.43994140625,1073.8970947265600,1082.5899658203100,166092
2018-10-31 17:30:00,GOOG,1082.47998046875,1091.77001953125,1081.6009521484400,1090.3699951171900,173476
2018-10-31 18:30:00,GOOG,1089.219970703130,1089.780029296880,1079.5400390625,1083.0,234404
2018-10-31 19:30:00,GOOG,1082.780029296880,1084.469970703130,1075.4200439453100,1076.47998046875,312767
2018-11-01 13:30:00,GOOG,1075.5,1083.469970703130,1062.544677734380,1067.6099853515600,357139
2018-11-01 14:30:00,GOOG,1069.1400146484400,1080.8900146484400,1068.260009765630,1076.9100341796900,154648
2018-11-01 15:30:00,GOOG,1078.72998046875,1079.6600341796900,1069.8800048828100,1072.9339599609400,132882
2018-11-01 16:30:00,GOOG,1072.6199951171900,1078.9300537109400,1070.5,1077.47998046875,127226
2018-11-01 17:30:00,GOOG,1077.8199462890600,1079.2908935546900,1070.53076171875,1073.3399658203100,118899
2018-11-01 18:30:00,GOOG,1072.9454345703100,1073.3800048828100,1068.9599609375,1070.5400390625,136261
2018-11-01 19:30:00,GOOG,1070.300048828130,1071.969970703130,1068.0999755859400,1069.81005859375,282174
