datetime,symbol,open,high,low,close,volume
2018-08-27 12:00:00,NSE:NIFTY1!,11674.4,11686.0,11673.3,11682.5,851250.0
2018-08-27 13:00:00,NSE:NIFTY1!,11682.5,11692.55,11678.0,11688.0,948000.0
2018-08-27 14:00:00,NSE:NIFTY1!,11686.3,11704.0,11681.55,11699.0,1165050.0
2018-08-27 15:00:00,NSE:NIFTY1!,11699.0,11712.9,11696.25,11712.0,1472175.0
2018-08-28 09:00:00,NSE:NIFTY1!,11735.0,11761.7,11715.05,11729.95,2766450.0
2018-08-28 10:00:00,NSE:NIFTY1!,11729.95,11741.65,11724.55,11740.4,1155525.0
2018-08-28 11:00:00,NSE:NIFTY1!,11740.35,11745.7,11726.65,11736.0,860175.0
2018-08-28 12:00:00,NSE:NIFTY1!,11736.0,11750.9,11729.25,11745.95,1099350.0
2018-08-28 13:00:00,NSE:NIFTY1!,11745.95,11746.9,11737.4,11743.0,1065000.0
2018-08-28 14:00:00,NSE:NIFTY1!,11743.0,11743.6,11729.6,11742.5,1564200.0
2018-08-28 15:00:00,NSE:NIFTY1!,11742.45,11760.1,11739.0,11757.4,1838250.0
2018-08-29 09:00:00,NSE:NIFTY1!,11751.95,11763.85,11732.0,11748.35,1111950.0
2018-08-29 10:00:00,NSE:NIFTY1!,11748.4,11750.35,11739.4,11748.4,1374375.0
2018-08-29 11:00:00,NSE:NIFTY1!,11748.4,11748.95,11736.3,11739.25,2081850.0
2018-08-29 12:00:00,NSE:NIFTY1!,11739.6,11745.55,11723.5,11731.85,1764225.0
2018-08-29 13:00:00,NSE:NIFTY1!,11730.5,11737.85,11716.0,11729.9,1244475.0
2018-08-29 14:00:00,NSE:NIFTY1!,11729.95,11746.45,11726.75,11737.65,1187850.0
2018-08-29 15:00:00,NSE:NIFTY1!,11737.9,11739.95,11693.3,11705.35,1611300.0
2018-08-30 09:00:00,NSE:NIFTY1!,11715.0,11715.0,11669.0,11669.25,1629525.0
2018-08-30 10:00:00,NSE:NIFTY1!,11669.55,11679.0,11660.2,11674.35,1644000.0
2018-08-30 11:00:00,NSE:NIFTY1!,11674.5,11681.0,11672.15,11676.05,1188000.0
2018-08-30 12:00:00,NSE:NIFTY1!,11676.05,11690.75,11669.05,11672.7,1410150.0
2018-08-30 13:00:00,NSE:NIFTY1!,11673.5,11674.05,11650.0,11665.0,1201800.0
2018-08-30 14:00:00,NSE:NIFTY1!,11665.2,11671.95,11642.1,11663.1,1565550.0
2018-08-30 15:00:00,NSE:NIFTY1!,11663.55,11684.65,11663.55,11678.0,2018850.0
2018-08-31 09:00:00,NSE:NIFTY1!,11709.0,11793.0,11702.65,11778.15,2593875.0
2018-08-31 10:00:00,NSE:NIFTY1!,11777.0,11788.0,11726.3,11729.6,1573500.0
2018-08-31 11:00:00,NSE:NIFTY1!,11728.6,11740.45,11696.7,11716.8,1365150.0
2018-08-31 12:00:00,NSE:NIFTY1!,11716.3,11724.0,11697.2,11697.7,886425.0
2018-08-31 13:00:00,NSE:NIFTY1!,11697.65,11719.2,11686.35,11707.8,996450.0
2018-08-31 14:00:00,NSE:NIFTY1!,11707.95,11735.9,11707.0,11729.3,911550.0
2018-08-31 15:00:00,NSE:NIFTY1!,11729.25,11744.95,11725.55,11732.0,1129350.0
2018-09-03 09:00:00,NSE:NIFTY1!,11755.15,11775.05,11731.1,11770.0,1414425.0
2018-09-03 10:00:00,NSE:NIFTY1!,11771.0,11771.0,11752.45,11757.0,479100.0
2018-09-03 11:00:00,NSE:NIFTY1!,11758.0,11764.75,11744.1,11761.55,478200.0
2018-09-03 12:00:00,NSE:NIFTY1!,11761.95,11763.45,11745.0,11749.5,466950.0
2018-09-03 13:00:00,NSE:NIFTY1!,11749.45,11752.9,11733.2,11735.4,736050.0
2018-09-03 14:00:00,NSE:NIFTY1!,11735.4,11735.4,11664.0,11665.0,2221050.0
2018-09-03 15:00:00,NSE:NIFTY1!,11666.0,11666.0,11620.0,11623.55,2227650.0
2018-09-04 09:00:00,NSE:NIFTY1!,11633.15,11642.2,11578.0,11608.6,2599725.0
2018-09-04 10:00:00,NSE:NIFTY1!,11608.55,11625.0,11592.9,11600.3,1287825.0
2018-09-04 11:00:00,NSE:NIFTY1!,11600.35,11629.95,11600.3,11625.0,746400.0
2018-09-04 12:00:00,NSE:NIFTY1!,11626.0,11649.6,11617.2,11639.2,1151925.0
2018-09-04 13:00:00,NSE:NIFTY1!,11638.8,11638.8,11572.6,11585.85,1504200.0
2018-09-04 14:00:00,NSE:NIFTY1!,11586.45,11596.75,11550.0,11567.8,1938450.0
2018-09-04 15:00:00,NSE:NIFTY1!,11566.6,11581.9,11561.5,11580.95,1097475.0
2018-09-05 09:00:00,NSE:NIFTY1!,11554.95,11579.0,11538.6,11548.5,1880325.0
2018-09-05 10:00:00,NSE:NIFTY1!,11548.85,11563.7,11533.3,11538.0,1189425.0
2018-09-05 11:00:00,NSE:NIFTY1!,11538.95,11544.9,11512.6,11514.55,1044075.0
2018-09-05 12:00:00,NSE:NIFTY1!,11514.55,11522.8,11451.1,11463.3,2413050.0
2018-09-05 13:00:00,NSE:NIFTY1!,11463.9,11493.7,11450.0,11459.0,1800600.0
2018-09-05 14:00:00,NSE:NIFTY1!,11459.0,11509.0,11437.0,11490.15,2496750.0
2018-09-05 15:00:00,NSE:NIFTY1!,11491.75,11531.0,11490.0,11512.0,1749075.0
2018-09-06 09:00:00,NSE:NIFTY1!,11547.85,11556.0,11505.0,11551.9,2058675.0
2018-09-06 10:00:00,NSE:NIFTY1!,11552.4,11562.0,11532.5,11559.1,768750.0
2018-09-06 11:00:00,NSE:NIFTY1!,11558.75,11570.0,11503.35,11523.5,1457400.0
2018-09-06 12:00:00,NSE:NIFTY1!,11524.95,11535.7,11472.2,11474.9,1612350.0
2018-09-06 13:00:00,NSE:NIFTY1!,11474.9,11549.9,11470.25,11536.05,1594125.0
2018-09-06 14:00:00,NSE:NIFTY1!,11536.85,11598.0,11530.35,11586.9,2034600.0
2018-09-06 15:00:00,NSE:NIFTY1!,11585.05,11603.0,11546.0,11546.7,2144700.0
2018-09-07 09:00:00,NSE:NIFTY1!,11550.0,11557.95,11512.6,11547.75,1986300.0
2018-09-07 10:00:00,NSE:NIFTY1!,11546.4,11598.0,11536.45,11588.0,1679475.0
2018-09-07 11:00:00,NSE:NIFTY1!,11587.5,11595.0,11564.1,11582.65,864000.0
2018-09-07 12:00:00,NSE:NIFTY1!,11582.65,11590.0,11570.3,11572.85,471375.0
2018-09-07 13:00:00,NSE:NIFTY1!,11572.05,11615.0,11572.0,11592.9,1272750.0
2018-09-07 14:00:00,NSE:NIFTY1!,11594.25,11643.75,11588.0,11643.45,1847700.0
2018-09-07 15:00:00,NSE:NIFTY1!,11644.0,11648.55,11626.0,11634.0,1323750.0
2018-09-10 09:00:00,NSE:NIFTY1!,11594.4,11598.8,11536.7,11540.8,2272050.0
2018-09-10 10:00:00,NSE:NIFTY1!,11540.9,11551.9,11520.05,11536.0,1346025.0
2018-09-10 11:00:00,NSE:NIFTY1!,11537.7,11540.65,11510.05,11516.35,930900.0
2018-09-10 12:00:00,NSE:NIFTY1!,11516.0,11517.55,11485.05,11507.5,1697325.0
2018-09-10 13:00:00,NSE:NIFTY1!,11506.45,11533.3,11492.5,11524.55,1165425.0
2018-09-10 14:00:00,NSE:NIFTY1!,11524.0,11531.2,11490.1,11508.8,1308975.0
2018-09-10 15:00:00,NSE:NIFTY1!,11509.3,11514.25,11482.55,11487.0,1437750.0
2018-09-11 09:00:00,NSE:NIFTY1!,11498.75,11504.95,11456.6,11479.65,1793175.0
2018-09-11 10:00:00,NSE:NIFTY1!,11479.9,11484.75,11461.25,11478.6,733500.0
2018-09-11 11:00:00,NSE:NIFTY1!,11478.5,11490.8,11451.5,11459.6,1067325.0
2018-09-11 12:00:00,NSE:NIFTY1!,11458.6,11484.7,11443.65,11466.0,957000.0
2018-09-11 13:00:00,NSE:NIFTY1!,11464.65,11471.6,11416.05,11416.9,1285275.0
2018-09-11 14:00:00,NSE:NIFTY1!,11417.0,11423.0,11342.4,11347.25,3302850.0
2018-09-11 15:00:00,NSE:NIFTY1!,11347.25,11357.95,11322.8,11331.0,1726425.0
2018-09-12 09:00:00,NSE:NIFTY1!,11331.3,11360.0,11300.4,11313.95,2293575.0
2018-09-12 10:00:00,NSE:NIFTY1!,11314.9,11359.9,11304.95,11350.45,1275825.0
2018-09-12 11:00:00,NSE:NIFTY1!,11350.0,11365.75,11337.7,11347.9,903000.0
2018-09-12 12:00:00,NSE:NIFTY1!,11347.0,11347.0,11297.45,11318.0,1526100.0
2018-09-12 13:00:00,NSE:NIFTY1!,11318.15,11392.0,11303.1,11390.05,2176500.0
2018-09-12 14:00:00,NSE:NIFTY1!,11391.9,11430.0,11390.0,11412.95,2490375.0
2018-09-12 15:00:00,NSE:NIFTY1!,11412.95,11426.85,11400.0,11412.9,1124700.0
2018-09-14 09:00:00,NSE:NIFTY1!,11482.5,11504.95,11466.0,11483.0,1748100.0
2018-09-14 10:00:00,NSE:NIFTY1!,11482.7,11499.75,11482.7,11487.0,742725.0
2018-09-14 11:00:00,NSE:NIFTY1!,11487.2,11498.0,11467.5,11479.05,730725.0
2018-09-14 12:00:00,NSE:NIFTY1!,11479.05,11493.9,11478.2,11491.0,586350.0
2018-09-14 13:00:00,NSE:NIFTY1!,11492.0,11530.0,11491.25,11520.0,1825875.0
2018-09-14 14:00:00,NSE:NIFTY1!,11519.75,11528.75,11505.0,11526.6,871050.0
2018-09-14 15:00:00,NSE:NIFTY1!,11526.15,11559.0,11524.55,11538.0,2301675.0
2018-09-17 09:00:00,NSE:NIFTY1!,11485.0,11490.0,11422.1,11436.95,2576775.0
2018-09-17 10:00:00,NSE:NIFTY1!,11436.95,11444.7,11401.0,11401.05,1508100.0
2018-09-17 11:00:00,NSE:NIFTY1!,11401.05,11439.0,11395.0,11433.1,1324575.0
2018-09-17 12:00:00,NSE:NIFTY1!,11433.1,11444.0,11422.1,11427.05,647475.0
2018-09-17 13:00:00,NSE:NIFTY1!,11426.25,11442.4,11405.6,11434.0,974025.0
2018-09-17 14:00:00,NSE:NIFTY1!,11434.0,11455.0,11402.0,11417.9,1157250.0
2018-09-17 15:00:00,NSE:NIFTY1!,11417.9,11430.0,11392.65,11395.1,1603875.0
2018-09-18 09:00:00,NSE:NIFTY1!,11388.05,11438.0,11379.15,11402.2,1848225.0
2018-09-18 10:00:00,NSE:NIFTY1!,11401.05,11409.8,11362.8,11369.45,1259775.0
2018-09-18 11:00:00,NSE:NIFTY1!,11368.05,11428.6,11357.15,11415.5,1563525.0
2018-09-18 12:00:00,NSE:NIFTY1!,11415.5,11423.0,11382.9,11404.05,1137450.0
2018-09-18 13:00:00,NSE:NIFTY1!,11405.2,11415.95,11381.0,11385.35,996000.0
2018-09-18 14:00:00,NSE:NIFTY1!,11386.0,11399.0,11325.1,11331.2,1748700.0
2018-09-18 15:00:00,NSE:NIFTY1!,11331.0,11331.45,11298.1,11318.25,1837875.0
2018-09-19 09:00:00,NSE:NIFTY1!,11348.95,11348.95,11313.0,11343.4,1550325.0
2018-09-19 10:00:00,NSE:NIFTY1!,11343.4,11373.9,11334.7,11349.1,1633200.0
2018-09-19 11:00:00,NSE:NIFTY1!,11349.15,11365.0,11341.0,11361.05,736800.0
2018-09-19 12:00:00,NSE:NIFTY1!,11361.1,11367.2,11320.2,11321.2,1240425.0
2018-09-19 13:00:00,NSE:NIFTY1!,11321.1,11335.0,11292.5,11313.0,1753125.0
2018-09-19 14:00:00,NSE:NIFTY1!,11312.1,11318.75,11244.45,11284.4,2338650.0
2018-09-19 15:00:00,NSE:NIFTY1!,11285.0,11290.0,11257.0,11272.0,1343475.0
2018-09-21 09:00:00,NSE:NIFTY1!,11304.95,11385.0,11304.95,11373.0,3171075.0
2018-09-21 10:00:00,NSE:NIFTY1!,11374.8,11379.9,11341.1,11355.0,1313025.0
2018-09-21 11:00:00,NSE:NIFTY1!,11355.75,11368.9,11312.0,11318.1,1501350.0
2018-09-21 12:00:00,NSE:NIFTY1!,11318.1,11338.35,11175.15,11184.05,3334275.0
2018-09-21 13:00:00,NSE:NIFTY1!,11184.6,11216.95,11005.55,11167.8,6127350.0
2018-09-21 14:00:00,NSE:NIFTY1!,11167.05,11168.0,11032.05,11134.05,3916875.0
2018-09-21 15:00:00,NSE:NIFTY1!,11134.5,11189.95,11131.3,11178.05,1951500.0
2018-09-24 09:00:00,NSE:NIFTY1!,11174.5,11185.0,11097.1,11110.45,2602050.0
2018-09-24 10:00:00,NSE:NIFTY1!,11109.1,11135.95,11070.9,11119.0,2290500.0
2018-09-24 11:00:00,NSE:NIFTY1!,11119.8,11123.35,11045.85,11061.35,1973100.0
2018-09-24 12:00:00,NSE:NIFTY1!,11061.05,11065.05,10969.45,11043.65,2918250.0
2018-09-24 13:00:00,NSE:NIFTY1!,11043.4,11048.0,10980.9,10990.5,2076225.0
2018-09-24 14:00:00,NSE:NIFTY1!,10989.9,11044.4,10970.55,11035.0,2161725.0
2018-09-24 15:00:00,NSE:NIFTY1!,11036.9,11042.05,10978.15,11000.0,1751325.0
2018-09-25 09:00:00,NSE:NIFTY1!,10970.1,11011.0,10909.05,10986.4,2919000.0
2018-09-25 10:00:00,NSE:NIFTY1!,10986.0,11046.0,10953.55,11035.15,2490825.0
2018-09-25 11:00:00,NSE:NIFTY1!,11035.0,11061.0,10990.95,11013.0,2830800.0
2018-09-25 12:00:00,NSE:NIFTY1!,11012.95,11056.85,11002.5,11033.05,1485900.0
2018-09-25 13:00:00,NSE:NIFTY1!,11034.2,11051.0,10931.45,10947.1,2820075.0
2018-09-25 14:00:00,NSE:NIFTY1!,10950.0,11060.0,10927.65,11054.75,3119175.0
2018-09-25 15:00:00,NSE:NIFTY1!,11055.05,11103.8,11055.05,11097.2,1926750.0
2018-09-26 09:00:00,NSE:NIFTY1!,11135.1,11149.0,11081.15,11108.5,2586075.0
2018-09-26 10:00:00,NSE:NIFTY1!,11106.6,11117.05,11061.0,11072.05,1853925.0
2018-09-26 11:00:00,NSE:NIFTY1!,11071.9,11086.35,11016.5,11034.0,2264100.0
2018-09-26 12:00:00,NSE:NIFTY1!,11033.1,11067.45,11025.1,11030.4,2056125.0
2018-09-26 13:00:00,NSE:NIFTY1!,11028.5,11043.0,11001.1,11034.65,1911975.0
2018-09-26 14:00:00,NSE:NIFTY1!,11034.0,11075.3,11013.55,11053.4,2093700.0
2018-09-26 15:00:00,NSE:NIFTY1!,11056.65,11085.85,11045.05,11050.0,1123575.0
2018-09-27 09:00:00,NSE:NIFTY1!,11073.5,11088.0,11041.0,11062.9,1916700.0
2018-09-27 10:00:00,NSE:NIFTY1!,11060.0,11063.0,11026.0,11032.0,1832100.0
2018-09-27 11:00:00,NSE:NIFTY1!,11032.0,11036.3,11006.1,11018.9,2109450.0
2018-09-27 12:00:00,NSE:NIFTY1!,11019.5,11038.55,10982.65,10995.0,2709225.0
2018-09-27 13:00:00,NSE:NIFTY1!,10995.75,11007.75,10953.65,10989.4,1968750.0
2018-09-27 14:00:00,NSE:NIFTY1!,10991.0,11008.4,10944.55,10973.0,2676675.0
2018-09-27 15:00:00,NSE:NIFTY1!,10975.55,10984.65,10957.7,10978.8,2820600.0
2018-09-28 09:00:00,NSE:NIFTY1!,11070.0,11099.9,10985.05,11021.0,3131625.0
2018-09-28 10:00:00,NSE:NIFTY1!,11021.0,11063.7,10994.1,11044.05,1568325.0
2018-09-28 11:00:00,NSE:NIFTY1!,11044.05,11098.0,11037.0,11080.0,1781625.0
2018-09-28 12:00:00,NSE:NIFTY1!,11080.7,11086.9,11016.1,11036.0,1768350.0
2018-09-28 13:00:00,NSE:NIFTY1!,11038.0,11054.0,10957.5,10976.0,1740000.0
2018-09-28 14:00:00,NSE:NIFTY1!,10976.0,10976.0,10892.15,10916.9,3254025.0
2018-09-28 15:00:00,NSE:NIFTY1!,10917.2,10983.7,10917.05,10964.95,2308800.0
2018-10-01 09:00:00,NSE:NIFTY1!,10931.0,10970.8,10901.0,10929.35,2199300.0
2018-10-01 10:00:00,NSE:NIFTY1!,10927.55,10940.9,10907.05,10923.85,827100.0
2018-10-01 11:00:00,NSE:NIFTY1!,10922.05,10922.2,10857.55,10875.5,1608000.0
2018-10-01 12:00:00,NSE:NIFTY1!,10875.5,10945.0,10871.0,10929.0,1593375.0
2018-10-01 13:00:00,NSE:NIFTY1!,10930.05,10970.4,10905.6,10958.1,1502625.0
2018-10-01 14:00:00,NSE:NIFTY1!,10958.05,11034.8,10945.05,11025.0,2355525.0
2018-10-01 15:00:00,NSE:NIFTY1!,11025.9,11090.0,11020.1,11072.0,2122125.0
2018-10-03 09:00:00,NSE:NIFTY1!,11011.25,11017.3,10946.0,10957.4,2952525.0
2018-10-03 10:00:00,NSE:NIFTY1!,10957.4,10979.2,10931.0,10968.0,1568100.0
2018-10-03 11:00:00,NSE:NIFTY1!,10968.35,10991.6,10942.15,10987.0,1010325.0
2018-10-03 12:00:00,NSE:NIFTY1!,10988.0,11025.0,10970.1,10978.6,1880925.0
2018-10-03 13:00:00,NSE:NIFTY1!,10980.4,11009.25,10955.45,10977.75,1333425.0
2018-10-03 14:00:00,NSE:NIFTY1!,10977.9,11008.7,10892.8,10893.1,2525925.0
2018-10-03 15:00:00,NSE:NIFTY1!,10895.9,10912.7,10880.0,10880.0,2032500.0
2018-10-04 09:00:00,NSE:NIFTY1!,10752.0,10799.5,10726.0,10738.0,4360500.0
2018-10-04 10:00:00,NSE:NIFTY1!,10738.35,10738.35,10686.1,10715.85,2599875.0
2018-10-04 11:00:00,NSE:NIFTY1!,10718.0,10718.05,10633.1,10646.95,2495325.0
2018-10-04 12:00:00,NSE:NIFTY1!,10646.15,10712.95,10640.0,10673.35,2776125.0
2018-10-04 13:00:00,NSE:NIFTY1!,10673.2,10675.0,10611.1,10620.45,2486175.0
2018-10-04 14:00:00,NSE:NIFTY1!,10620.7,10709.25,10614.95,10673.6,2688300.0
2018-10-04 15:00:00,NSE:NIFTY1!,10674.95,10691.0,10593.25,10599.9,2561325.0
2018-10-05 09:00:00,NSE:NIFTY1!,10552.0,10588.9,10536.0,10553.55,2693475.0
2018-10-05 10:00:00,NSE:NIFTY1!,10553.5,10559.0,10490.25,10523.1,2646150.0
2018-10-05 11:00:00,NSE:NIFTY1!,10523.5,10536.55,10481.3,10497.55,1729650.0
2018-10-05 12:00:00,NSE:NIFTY1!,10497.6,10510.0,10465.0,10476.8,1744500.0
2018-10-05 13:00:00,NSE:NIFTY1!,10476.8,10479.55,10446.05,10461.8,1798275.0
2018-10-05 14:00:00,NSE:NIFTY1!,10461.0,10519.0,10415.4,10467.0,4829775.0
2018-10-05 15:00:00,NSE:NIFTY1!,10468.15,10473.0,10292.0,10293.5,4612950.0
2018-10-08 09:00:00,NSE:NIFTY1!,10273.9,10352.0,10232.25,10340.0,4709325.0
2018-10-08 10:00:00,NSE:NIFTY1!,10340.0,10392.8,10314.05,10384.0,2827050.0
2018-10-08 11:00:00,NSE:NIFTY1!,10383.35,10417.8,10372.95,10384.0,2049600.0
2018-10-08 12:00:00,NSE:NIFTY1!,10384.75,10392.95,10337.0,10372.85,2011875.0
2018-10-08 13:00:00,NSE:NIFTY1!,10373.9,10384.4,10281.05,10300.45,2369550.0
2018-10-08 14:00:00,NSE:NIFTY1!,10303.0,10310.0,10212.35,10302.0,3396000.0
2018-10-08 15:00:00,NSE:NIFTY1!,10301.25,10417.95,10295.15,10381.0,2712600.0
2018-10-09 09:00:00,NSE:NIFTY1!,10389.95,10415.0,10344.05,10355.0,2125875.0
2018-10-09 10:00:00,NSE:NIFTY1!,10355.0,10387.95,10320.35,10330.0,1621650.0
2018-10-09 11:00:00,NSE:NIFTY1!,10329.4,10386.95,10328.35,10350.0,1521900.0
2018-10-09 12:00:00,NSE:NIFTY1!,10349.75,10362.55,10300.05,10326.35,1708875.0
2018-10-09 13:00:00,NSE:NIFTY1!,10326.45,10377.25,10314.2,10331.0,2095725.0
2018-10-09 14:00:00,NSE:NIFTY1!,10329.85,10424.0,10321.75,10348.85,2669850.0
2018-10-09 15:00:00,NSE:NIFTY1!,10348.2,10355.25,10291.1,10304.3,2015400.0
2018-10-10 09:00:00,NSE:NIFTY1!,10333.35,10415.95,10324.15,10413.5,2423175.0
2018-10-10 10:00:00,NSE:NIFTY1!,10412.7,10463.0,10392.5,10443.0,2510775.0
2018-10-10 11:00:00,NSE:NIFTY1!,10444.7,10469.5,10425.0,10440.0,1705725.0
2018-10-10 12:00:00,NSE:NIFTY1!,10440.0,10467.0,10426.15,10430.8,1240875.0
2018-10-10 13:00:00,NSE:NIFTY1!,10431.0,10489.9,10426.6,10457.7,1560675.0
2018-10-10 14:00:00,NSE:NIFTY1!,10457.9,10488.75,10445.95,10475.0,1733625.0
2018-10-10 15:00:00,NSE:NIFTY1!,10475.0,10480.05,10452.65,10468.75,1449375.0
2018-10-11 09:00:00,NSE:NIFTY1!,10208.75,10239.9,10155.55,10203.1,5553975.0
2018-10-11 10:00:00,NSE:NIFTY1!,10203.05,10228.0,10191.05,10218.0,1749975.0
2018-10-11 11:00:00,NSE:NIFTY1!,10217.6,10270.0,10206.25,10268.35,2045925.0
2018-10-11 12:00:00,NSE:NIFTY1!,10268.35,10363.85,10255.8,10340.85,3254250.0
2018-10-11 13:00:00,NSE:NIFTY1!,10340.8,10370.0,10282.5,10300.05,2196525.0
2018-10-11 14:00:00,NSE:NIFTY1!,10300.0,10314.0,10195.0,10269.0,3072150.0
2018-10-11 15:00:00,NSE:NIFTY1!,10267.95,10275.0,10220.0,10258.55,1710225.0
2018-10-12 09:00:00,NSE:NIFTY1!,10329.65,10434.5,10321.9,10428.0,2951550.0
2018-10-12 10:00:00,NSE:NIFTY1!,10429.1,10459.0,10425.0,10442.3,2121975.0
2018-10-12 11:00:00,NSE:NIFTY1!,10443.75,10469.0,10436.55,10462.55,1390200.0
2018-10-12 12:00:00,NSE:NIFTY1!,10463.1,10479.0,10442.55,10477.1,1163250.0
2018-10-12 13:00:00,NSE:NIFTY1!,10477.1,10498.95,10457.2,10477.45,1546575.0
2018-10-12 14:00:00,NSE:NIFTY1!,10477.8,10508.9,10452.8,10474.0,1717275.0
2018-10-12 15:00:00,NSE:NIFTY1!,10474.2,10504.0,10473.7,10485.9,1800450.0
2018-10-15 09:00:00,NSE:NIFTY1!,10500.55,10503.95,10428.0,10436.05,1905825.0
2018-10-15 10:00:00,NSE:NIFTY1!,10436.5,10453.2,10415.0,10421.85,1413750.0
2018-10-15 11:00:00,NSE:NIFTY1!,10418.05,10432.2,10405.55,10431.65,1580475.0
2018-10-15 12:00:00,NSE:NIFTY1!,10431.6,10482.95,10423.6,10474.0,1902000.0
2018-10-15 13:00:00,NSE:NIFTY1!,10473.85,10531.95,10441.1,10451.0,3263175.0
2018-10-15 14:00:00,NSE:NIFTY1!,10450.9,10515.0,10440.95,10508.1,1864200.0
2018-10-15 15:00:00,NSE:NIFTY1!,10508.2,10529.15,10493.6,10520.2,1262025.0
2018-10-16 09:00:00,NSE:NIFTY1!,10531.05,10585.0,10516.25,10576.4,2384100.0
2018-10-16 10:00:00,NSE:NIFTY1!,10576.15,10597.0,10568.6,10575.45,1282950.0
2018-10-16 11:00:00,NSE:NIFTY1!,10576.6,10594.6,10545.0,10556.95,1243575.0
2018-10-16 12:00:00,NSE:NIFTY1!,10556.0,10596.0,10532.3,10595.4,1486800.0
2018-10-16 13:00:00,NSE:NIFTY1!,10595.4,10599.0,10573.1,10593.1,914775.0
2018-10-16 14:00:00,NSE:NIFTY1!,10593.1,10599.0,10572.05,10574.8,821775.0
